TeamName,ADJOE,ADJDE,BARTHAG,Record,Wins,Games Played,EFG%,EFGD%,FTR,FTRD,TOR,TORD,ORB,DRB,,2P%,2P%D,3P%,3P%D,,,,,3PR,3PRD,ADJ T.,,,,,,,,WAB,,
"South Dakota St.",98.442733333333,78.223633333333,0.93363318646669,1–4,1,5,40.4,44.5,35.7,29.4,23.2,17.9,27.6,30.2,68.1,42.7,45.8,23.5,27.6,4.7,13.5,58.2,52.9,30.5,29.1,69.6,,,,2023,,,,-0.29638844661098,72.6,70.5
"Air Force",90.879496857998,77.427319247044,0.86321335300185,0–2,0,2,39.4,46.3,6.3,39.8,22.8,22.8,27.7,27.3,70.1,38.6,46.6,27.3,30,4.5,13.3,47.7,53.2,34.6,18.5,70.6,,,,2023,,,,-0.48658099996239,87.5,76.7
Troy,97.833672376313,83.468601596003,0.86130605839225,0–1,0,1,32.9,47,49.4,30.5,14.4,17.5,29.7,31.8,97.2,31.4,56,26.7,21.9,6,8.6,38.5,57.1,17.6,39,98.2,,,,2023,,,,-0.21056151714859,64.3,72
Gonzaga,115.08316666667,84.423944444444,0.97242131335001,2–1,2,3,46.6,48.4,31.1,27,25.2,21.1,35.8,35.8,69.7,45.4,43.5,32.8,41.2,3.6,12.6,54.8,50.6,32.8,27,69.3,,,,2023,,,,1.4957190418244,90.9,78.4
"South Florida",106.93375,84.753458333333,0.93543406540588,1–3,1,4,46,47.5,28.6,26.7,26.4,16.9,39.1,31.4,68.9,44.3,44.9,33.9,37.3,7.1,11.9,42.4,42.7,26.1,23.1,68.1,,,,2023,,,,0.12101614211672,64.7,70.6
Belmont,115.71533333333,91.315,0.93839384598136,0–4,0,4,52.7,51.3,31.9,32.6,24.6,15.9,28.9,33.8,66.2,47.5,50.3,40,35.9,5.3,7.4,57.6,51.9,41.1,27.5,66.3,,,,2023,,,,-0.85712918780635,74.2,76.3
"Southern Utah",88.431833333333,88.968833333333,0.48260145900963,0–3,0,3,40.2,54.8,21.5,14.2,27.2,14.8,27.1,30.7,69.8,48.3,52.3,11.6,40,6.1,7.5,47.6,70.5,26.4,33,68.8,,,,2023,,,,-0.63081892597425,77.1,64.3
"N.C. State",110.86317195956,83.679282423359,0.96213076405288,5–8,5,13,43.7,48.3,26.6,23.8,17.2,20.5,24.1,30.6,70.9,43.2,46.5,30,34.7,7.8,8.1,47.5,50.9,29.2,32.5,70.3,,,,2023,,,,2.4752868525685,75.9,77.9
Pittsburgh,98.505034812967,87.13813082144,0.80377391703436,0–10,0,10,38.6,49.5,23.5,30.1,22,20.7,26.4,37.6,69,36.3,46.2,29,36.6,8.6,13.5,49.2,68.6,31.7,37.9,68.1,,,,2023,,,,-2.3022731094746,73.9,75
Furman,100.58224777811,99.038838641945,0.54434133170767,0–1,0,1,40.5,48.6,20.7,12.2,29.5,15.5,36.8,42.5,71.1,28.6,52.6,39.1,23.5,1.8,11.4,84.2,70.6,39.7,23,71.9,,,,2023,,,,-0.22051993127475,91.7,66.7
Massachusetts,95.898333333333,75.365166666667,0.94108009481282,0–1,0,1,35.9,46,17.9,37.1,21.5,22.7,39.3,28.9,79.1,33.3,47.7,26.7,27.8,2.3,6.3,54.2,69.2,38.5,29,76.4,,,,2023,,,,-0.12359410688876,64.3,73.9
"Mount St. Mary's",79.406909537921,102.18378923461,0.052145748237274,0–2,0,2,32,58.3,10.5,39.4,23.6,20.1,15.3,54.4,69.8,37,51.9,19.1,45.8,3.8,28.3,53.3,58.7,59.6,37.8,70.5,,,,2023,,,,-0.30375597608342,83.3,78
Syracuse,106.06049671136,84.997225134387,0.92730412963314,1–9,1,10,40.9,51.2,22.6,25.4,20.8,21.8,31.7,35.2,72,39.4,52.2,29.6,32.3,7.3,7.5,48.1,59.4,29.4,26.3,71.3,,,,2023,,,,-1.5437739563268,71.7,67.9
"Jacksonville St.",92.023396329338,78.141514398779,0.86766807618979,0–2,0,2,32.7,46.7,20.2,35.5,17.1,22.2,22.1,31.8,67.4,26.9,43.7,28.3,40,1.1,10.3,58.8,60.9,37.1,18.7,68.5,,,,2023,,,,-0.39615118877493,68,68.4
"McNeese St.",91.707350242957,92.550246648683,0.47372036769823,0–2,0,2,44.1,53,16.7,33.8,38.3,19.5,21.5,39.7,77.1,39.7,55.2,35.3,32.6,3.4,10.3,66.7,65.1,33.3,34.6,75.4,,,,2023,,,,-0.41422471261556,76.5,82.2
Quinnipiac,86.6275,96.872833333333,0.21661702534908,0–2,0,2,41.7,54.7,17.5,33.3,34.1,12.1,23.9,39.4,70.5,40.6,55.4,29.4,35.1,7.6,15.9,57.9,62.5,33,28.7,69.5,,,,2023,,,,-0.32826598277591,77.8,76.7
"East Tennessee St.",63.618891234922,96.328638802169,0.0084021093091292,0–1,0,1,21.9,57.1,21.1,42.9,29.8,12.2,22.4,52.9,73.7,15.2,66,20.8,26.1,4.3,27.3,60,54.1,42.1,32.9,75.3,,,,2023,,,,-0.016361793358535,50,70
"Virginia Tech",119.36944196048,77.184071883322,0.99340185315901,9–2,9,11,49.4,42.2,27.8,23,23.9,16.4,30.7,26.3,67,47.3,41.7,35.2,29.3,8.2,13.6,54.9,39.1,38.5,23,66.9,,,,2023,,,,6.1531091661765,76.5,73.3
"Northwestern St.",71.036415174732,90.000250337344,0.061738099240002,0–3,0,3,31.5,54.9,23.9,24.1,23.6,22.3,17,43.7,79.2,35.4,56.9,16.9,34.2,5.8,11.5,48.1,55.2,38.6,36.6,75.5,,,,2023,,,,-0.59539147627302,56.8,76.9
Arkansas,105.89721680533,88.227144792115,0.89084235391186,1–9,1,10,42.4,48.2,26.1,36.2,15.8,19.7,18.5,44.1,73.6,43.4,47.5,27.4,33.5,8.6,14.6,52.8,56.7,46,25.1,73.7,,,,2023,,,,-0.89708897900677,70.5,71.4
"UNC Wilmington",83.657397244637,88.642250651962,0.33948148843358,0–1,0,1,38.8,44.2,10.2,30,34.9,15.9,36.7,35,63.1,42.1,43.2,18.2,31.3,15.9,13.2,44.4,37.5,22.4,26.7,61.5,,,,2023,,,,-0.21840526845813,80,61.1
"UNC Asheville",85.89534545222,88.884345568327,0.40290545404195,0–1,0,1,38.4,59.2,16.1,33.3,30.6,12.5,25,21.2,71.9,36.8,59.4,27.8,39.3,6.3,7.9,42.1,66.7,32.1,46.7,74.4,,,,2023,,,,-0.074578235678889,55.6,75
Dayton,96.144622391834,82.290906222676,0.85684373328022,0–1,0,1,39,37.2,24,17.6,30.3,18.2,32.3,51,66,34.1,39.2,50,21.7,3.9,13.6,72.2,44,12,31.1,67.4,,,,2023,,,,-0.25235531958335,91.7,61.5
"Southeast Missouri St.",88.923246138213,102.26770830501,0.16687561014296,0–2,0,2,36.6,54.4,37,62.3,29.7,22.1,31.6,45.1,72.5,42,54.7,17.9,35.9,4,8.7,50,61.8,36.1,34.2,72.9,,,,2023,,,,-0.40052895202583,72.5,66.2
"George Mason",85.614599607954,94.48311777273,0.24351549465828,0–2,0,2,33.5,54.7,32.2,32.6,23.3,14.1,29,37.3,70.9,34.8,53.1,21.2,39.4,3.1,15.9,48.6,45.3,43,25.6,67.9,,,,2023,,,,-0.35773346839339,56.4,64.3
"Old Dominion",77.0125,89.964166666667,0.14336691430673,0–1,0,1,32.3,66.4,16.1,4.9,27.5,30.1,27.3,29.6,76.4,35.9,53.3,17.4,68.8,2.2,15.4,72.2,62.9,37.1,26.2,75.8,,,,2023,,,,-0.3379796704174,70,66.7
"Little Rock",77.714205596307,81.623221726827,0.36253671116129,0–2,0,2,38.2,51.9,22.6,26.2,30.6,29.8,17.5,44.4,65.4,35.2,53.2,60,33.3,6.5,10.2,67.6,43.8,5.4,42.1,66.7,,,,2023,,,,-0.65263756041693,61.9,57.1
"Austin Peay",63.870664964551,92.086900598122,0.014664768139785,0–1,0,1,34.1,53.3,11.4,19.7,40.4,23.7,12.5,37.9,71.7,36.4,60.8,18.2,10,2,15.2,14.3,56.3,25,16.4,74.3,,,,2023,,,,-0.12200115004352,20,75
Rutgers,94.411208302742,93.066167159523,0.54116025761836,0–7,0,7,41.7,57.9,24,27.8,27,18.3,25.8,36,72.5,40.5,53.7,30.7,44.2,7.4,8.2,40.7,72.8,22.4,33.2,70.3,,,,2023,,,,-1.2294155873199,76.6,76.4
USC,99.596394984929,74.883922079762,0.96372397060157,3–6,3,9,39.7,41.6,32.9,19.3,22.4,20.2,32.7,34.6,65.4,33.2,42.3,35.4,26.5,10,12.7,59.9,56.8,32.7,28.4,65.8,,,,2023,,,,1.0292310016856,71,75.2
Merrimack,79.591528570715,114.27471149272,0.015374927560125,0–2,0,2,33.5,60,16.1,44,31.8,19.4,26.2,50,72.3,28,52.2,29.7,54.5,6.5,22.7,43.8,77.3,33,26.4,73.5,,,,2023,,,,-0.4389094377879,50,83.6
UNLV,92.871333333333,95.614166666667,0.41709293738666,0–1,0,1,41,61.2,13.4,31,18.9,21.6,27.9,25.9,73.9,41.5,58.1,26.9,46.7,4.7,4.9,50,62.5,38.8,25.9,73.4,,,,2023,,,,-0.28253952716154,77.8,88.9
Utah,121.96170280043,86.770104645756,0.98045154151748,6–3,6,9,52.6,49,35.4,31.6,22.1,20.2,30.6,34.7,72,54.4,47.9,33.3,34.7,7,15.2,60.8,54.1,41.8,27.2,73,,,,2023,,,,3.6420784763544,81.1,70.7
Jacksonville,96.139994258601,89.702138816249,0.68934825155298,0–3,0,3,39.7,48.6,15.6,42,20,19.5,22.5,36.6,68.4,36.7,55.1,30.5,25.4,5.6,12.5,43.5,56.6,33,38.5,68.5,,,,2023,,,,-0.54542641641105,75,72.6
"Tennessee St.",55.461396819189,99.646395515578,0.0011832369753812,0–1,0,1,22.3,63.1,10.7,34.4,32.5,25.7,16.3,63,73.9,27.5,64.6,6.3,38.5,4.2,2.5,41.7,72.2,28.6,21.3,72.3,,,,2023,,,,-0.27817466806095,33.3,76.2
Stanford,117.06534126984,75.178045355835,0.99389813130326,10–4,10,14,48.1,38.5,30.4,30.4,21.9,14.9,38.4,29,67.6,47.9,35.6,32.4,29.3,19.2,6.7,57.4,52,29.1,35.6,67.8,,,,2023,,,,6.0387790849102,72.5,72.4
Longwood,60.433397632359,93.894397437203,0.0062603976279301,0–2,0,2,22.3,60.5,14,32.6,24.7,20.7,16,43.1,75,20.2,55.6,18.8,45.8,1.2,13.5,33.3,61.2,26.4,37.2,76.3,,,,2023,,,,-0.24827396948408,64.7,78.6
"UT Arlington",90.289105878063,87.618913687598,0.58546018159785,0–3,0,3,41.4,60.3,27.1,39.7,28,26.8,30.3,29,80.9,39.2,57.5,33.3,44.4,5,13.1,47.9,61.3,20.3,31,77.4,,,,2023,,,,-0.8489969910902,59.6,71
Fordham,108.43166666667,83.115833333333,0.95511281001727,0–1,0,1,41.3,50,13.8,46.7,18.6,19.9,31.5,28.6,80.6,34.1,49,33.3,36.4,4.1,9.1,55.6,64.3,45,18.3,76.5,,,,2023,,,,-0.1240043518391,90.9,82.1
"Alabama St.",82.037776917719,95.733398414516,0.1448652548369,0–3,0,3,36.7,49.3,19.9,29.6,33.2,20.1,26.5,51.1,76.3,38,52.6,22.2,25.5,5.7,18.2,53.6,55.2,27.1,22.6,76.3,,,,2023,,,,-0.57675287570342,75.8,62.7
"Wichita St.",84.649833333333,82.805833333333,0.56298445341022,0–1,0,1,34.6,46.9,13.2,23.4,26.1,22,38.3,36.8,72.8,33.9,48.8,25,28.6,7,12.5,40.9,55.6,17.6,32.8,72,,,,2023,,,,-0.22489769452565,55.6,80
"Texas Tech",106.30666497516,91.154549093308,0.85425523561138,2–8,2,10,44.7,52.7,41.6,34.3,21.8,22.9,28.1,37.3,70.6,43.5,55,31.5,32.4,7.6,10.2,48.2,53.6,32.4,35.5,69.5,,,,2023,,,,-0.64579625681479,70.3,77.8
Michigan,112.21087647696,85.42681465523,0.95836464662885,2–6,2,8,49.3,52.1,33.1,29.7,23.3,20.4,32.1,29.3,73.6,49.6,50.2,32.3,37.6,5.1,8.5,53.3,48,28.1,30.9,70.8,,,,2023,,,,0.11388334150071,72,79.7
