TeamName,ADJOE,ADJDE,BARTHAG,Record,Wins,Games Played,EFG%,EFGD%,FTR,FTRD,TOR,TORD,ORB,DRB,,2P%,2P%D,3P%,3P%D,,,,,3PR,3PRD,ADJ T.,,,,,,,,WAB,,
"Southern Utah",101.51227719996,114.73800117122,0.19648297428185,0–1,0,1,50.9,68.9,11.3,23,20.8,19.3,11.5,44.4,67.4,63.2,66.7,13.3,47.1,7.4,5.3,53.8,73.5,28.3,55.7,67.5,,,,2024,,,,-0.34177429788108,100,85.7
"N.C. State",112.55415650122,75.579243348432,0.98984826783311,5–5,5,10,45,43.9,27.3,15.8,18.2,17.4,25.3,26.3,69.7,43.5,42.5,32.5,31.2,8.4,7.5,42.1,51.2,28.5,32.4,69.7,,,,2024,,,,2.7506286855446,75.3,73
Pittsburgh,93.574451930006,91.366970704414,0.56820800447124,0–8,0,8,38.8,52.9,27.2,24.8,27.5,17.2,29.2,29.5,69.9,41,50,21.6,38.4,9.9,11.6,47.5,66.1,25.3,38.6,69.1,,,,2024,,,,-1.9777045272336,73.1,77
Montana,112.87533333333,94.6545,0.88335389135198,0–1,0,1,50,54.6,25.9,23.1,20.6,16.2,30.6,38.9,68.1,43.8,52.4,38.5,39.1,7.1,15.6,50,58.1,44.8,35.4,69.6,,,,2024,,,,-0.31365470120932,80,80
Syracuse,109.80307337779,84.447571312318,0.95344346751437,3–6,3,9,42.8,47.8,22.9,30.5,21,21.8,38.2,36.5,72.5,42.6,48.6,28.7,30.5,8.1,8.5,41.5,59.3,32.8,29.2,71.3,,,,2024,,,,0.63501347803718,70.2,73.7
"McNeese St.",74.154427570155,108.42213928701,0.012509863883132,0–3,0,3,30.5,59.3,21.5,34.3,35.5,15.4,18.8,57.4,84.6,32.8,58,17,41.8,5,15.1,43.8,69.2,30.8,27,80.9,,,,2024,,,,-0.36654113773915,59.5,75.3
Quinnipiac,113.50377641941,102.15933430112,0.77047190548396,0–1,0,1,55.8,60.3,28.8,19,26.4,20.5,33.3,38.1,68.2,57.1,64.4,35.3,30.8,2.2,14.3,42.3,66.7,32.7,22.4,72,,,,2024,,,,-0.32533119959683,80,81.8
"Rhode Island",107.51533333333,75.926666666667,0.98202179611913,0–1,0,1,40.6,45.6,2.9,31.6,21.5,21.5,34.9,29.4,69.9,41.5,46,25,28.6,10,7.5,50,72,23.2,12.3,68.7,,,,2024,,,,-0.10773158404683,100,83.3
"Detroit Mercy",80.093566622527,104.04010190158,0.047057684701795,0–1,0,1,39.4,83.6,9.6,40,34,20.4,15.6,31.8,73.4,41,69.4,23.1,73.7,8.3,10.3,52.6,87.2,25,34.5,70.7,,,,2024,,,,-0.20706778586327,60,59.1
Duquesne,97.157666666667,76.775666666667,0.93747621815008,0–1,0,1,44,39.7,40,12.3,20,17.2,10,38.8,69.9,29.4,36.2,50,30.8,2.1,23.5,50,56,32,35.6,73.8,,,,2024,,,,-0.32533119959683,65,77.8
"Virginia Tech",115.37230010783,83.466274906164,0.97640399006743,5–5,5,10,46.2,46.2,16.2,25.5,19.4,15.6,31,29.9,67.1,44.2,45.5,32.8,32,9.2,8.8,51.4,42.8,40.1,27.5,65.4,,,,2024,,,,3.1074859038756,72.3,76.4
"North Dakota St.",85.59775,91.556833333333,0.3156229989507,0–2,0,2,37.2,56.3,27.4,31.9,23.5,19.4,24.7,33.3,72.2,31.6,59.7,31.7,33.3,3.9,10.5,56.8,65,35,35.3,72.7,,,,2024,,,,-0.56000277399051,75,78.9
"Northwestern St.",69.431397507323,94.925722180528,0.026682857497634,0–3,0,3,29.4,51.5,30.3,39.7,31,18.4,17.7,40,74.3,22.3,50.4,28.8,35.4,8.7,21.4,42.1,62.8,33.5,40.7,72.9,,,,2024,,,,-0.65306080888629,70.2,76.6
Arkansas,98.350364265935,90.26335039507,0.72844639068641,1–5,1,6,37.7,52.4,21.1,24.9,14.4,20.4,19.8,41.7,75.1,39,50.2,24.2,38.9,12.5,12.7,40.3,61.7,47.1,27.6,73.5,,,,2024,,,,-0.092407004277212,77.6,73.5
"UNC Wilmington",73.10569704523,107.38667407836,0.011866568318782,0–2,0,2,27.8,63.9,19.5,23.3,18.9,18.9,22.8,44.4,74,30.1,64.5,15,42.1,6.6,12.9,58.8,78.1,30.1,42.9,74,,,,2024,,,,-0.54537275663725,73.1,74.2
"George Washington",87.7085,66.420333333333,0.96072798693023,0–1,0,1,45.7,32.3,25.5,38.7,35,22.4,28.6,30.6,71.4,57.1,38.6,8.3,11.1,2.3,8.6,61.9,47.4,25.5,29,69.3,,,,2024,,,,-0.21764512977631,66.7,58.3
Dayton,96.395963870128,97.139718447392,0.47791710707863,0–1,0,1,38.3,56.4,28.3,24.4,26.6,10.1,22.7,39.5,78.9,32.6,53.7,35.3,41.7,3.7,14,35,59,28.3,30.8,77.2,,,,2024,,,,-0.035384178025554,70.6,73.7
"Stephen F. Austin",102.72366666667,82.200333333333,0.92845242615038,0–1,0,1,49.2,53.3,12.5,29.5,19.8,22.5,24.3,21.1,75.7,51.2,52.4,30.4,36.8,2.4,12.2,67.9,62.1,35.9,31.1,76,,,,2024,,,,-0.32598857856334,75,50
"George Mason",106.84783333333,83.422166666667,0.94511953155157,0–1,0,1,45.6,44.6,33.8,61.5,24,20.4,34.9,38.1,83.4,40.4,46,38.1,26.7,2,6.4,40.7,48.1,30.9,23.1,78.1,,,,2024,,,,-0.28515897735367,65.2,70
"Old Dominion",91.132166666667,93.3015,0.43277415313522,0–1,0,1,31.7,63,8.5,50,17.6,21.7,24.1,26.7,73.8,20.9,52.8,32.1,55.6,5.6,18.6,55.6,62.1,39.4,33.3,72.5,,,,2024,,,,-0.23253680696925,83.3,70.4
"Green Bay",119.21116666667,68.110666666667,0.99840178733278,1–0,1,1,61.4,40.4,27.3,32.7,24.8,24.8,21.1,38.9,60.4,56.3,46.2,50,23.1,3.8,0,75,61.1,27.3,50,61.5,,,,2024,,,,0.78583780459197,91.7,64.7
"UNC Greensboro",100.23644003392,94.504260155975,0.66311328624539,0–2,0,2,40.4,54.4,15.2,15.1,16.3,17,25,33.3,67.7,37,55.7,36,34.2,4.5,12,41.3,59.7,20,30.2,68.9,,,,2024,,,,-0.513321875526,84.2,84.2
"Little Rock",78.542979942693,84.567335243553,0.29945927337117,0–2,0,2,32.7,45.4,19.2,43.1,24.5,21.5,14.9,35.8,67.4,32.6,50.6,22.2,21.9,2.6,10.5,59.4,60.9,17.3,29.4,68.4,,,,2024,,,,-0.57418535510656,80,76.6
Rutgers,97.019069096968,93.125322699345,0.61563370664438,1–8,1,9,44.1,53.9,35.1,26.9,26.9,15.9,29.2,34.8,70.7,42.5,52.5,32.1,37.5,10.4,7.2,52.9,69.5,27.8,37.2,69.4,,,,2024,,,,-1.4043518258596,72.8,70.5
"William & Mary",82.256460246082,79.971197127652,0.58030292762853,0–1,0,1,28,47.6,18.6,27,17.5,16,15.2,34.2,68.7,23.7,44.1,23.8,34.5,0,13.2,57.1,56,35.6,46,71,,,,2024,,,,-0.18340688443323,90.9,94.1
USC,113.97463567121,76.330592123473,0.99014989721474,10–4,10,14,44.1,45.2,32.3,31.6,18.4,20.1,30.5,26.4,70.2,41,45.6,34,29.6,12.8,8,47.6,65,30.8,35.8,70,,,,2024,,,,7.265759509683,78.3,77.9
Merrimack,59.503835970231,103.97022572917,0.0016296914673759,0–1,0,1,31.4,61,7.8,30.9,34.5,16.6,13.2,42.5,72.5,32.3,69.6,20,37.8,0,6.5,57.1,84.8,39.2,66.2,72.6,,,,2024,,,,-0.17144199483249,50,71.4
UNLV,119.873,78.715333333333,0.99213035161975,1–0,1,1,54.2,50,25,15.5,18.9,21.2,31.4,24.3,84.9,55.6,55,33.3,29,5,5.6,33.3,71,25,43.7,77.6,,,,2024,,,,0.76153321661329,77.8,45.5
"Illinois St.",105.5815,94.650833333333,0.77847778413457,0–1,0,1,53,55.3,20,19.7,24.3,12.8,6.9,27,70.1,40,54.8,44,37.5,7.1,20,57.1,53.1,50,36.4,68.8,,,,2024,,,,-0.10773158404683,80,46.2
Utah,115.62271056207,83.95740352036,0.97540386998814,4–9,4,13,48.8,52.8,25.1,24.4,21.4,20.7,27.7,29.1,69.6,50.7,50.1,31,39.4,4.9,16.8,58.3,53.8,45.5,29.6,69,,,,2024,,,,1.8664977159059,73.4,70
"Louisiana Tech",80.441005534255,100.65439530889,0.070571684769146,0–1,0,1,39.6,59.6,14.6,26.5,40.6,18.2,24.2,60,71.5,30.3,57.9,40,45.5,5.3,21.2,62.5,65.8,31.3,16.2,70.8,,,,2024,,,,-0.046624674058123,85.7,83.3
Marquette,108.05300588904,86.859612824703,0.92489412051048,1–5,1,6,45.2,54,17.3,22.8,17.5,14.8,22.7,26.3,66.6,42.4,52.5,34.6,38,7.6,9.9,68.3,52,30,33.7,67,,,,2024,,,,-0.12041936555056,80,75.6
"Youngstown St.",76.273441672389,111.97467002365,0.011945293923544,0–1,0,1,35.8,67.5,3.8,17.5,29.8,17.1,14.7,33.3,70.4,40,62.2,21.4,50,5.4,4,56.3,61.1,52.8,41.3,68.3,,,,2024,,,,-0.14935380873294,100,81.8
Jacksonville,94.021377104893,98.402099376664,0.37198521153637,0–2,0,2,41.7,58.1,40,65.3,31.4,26,24.7,52.2,84.5,44.8,51.1,21.4,50,5.7,18.4,26.7,69.8,24.3,29,80.8,,,,2024,,,,-0.40283058240432,71.7,80.2
Stanford,123.31621400887,80.717723684483,0.99241243346253,8–4,8,12,50.9,44.3,22,20.5,19.1,14.8,35.6,28.2,68,48.4,41.5,38,32.7,12.4,6.9,60.4,50.2,29.4,36.6,68.5,,,,2024,,,,5.4565340055617,77.8,80.5
"Western Kentucky",101.78462955771,94.920864661695,0.69058998992032,0–2,0,2,36.3,53.2,32.5,20.6,15.4,19.1,19,44.1,68,35.8,57.3,25,31.4,6.7,13.6,36.8,67.8,30.8,40.5,69.1,,,,2024,,,,-0.36574858646662,73.7,73.1
"UT Arlington",101.90307070948,96.657410348998,0.64743098149754,0–2,0,2,45.9,56.8,29.3,15.4,21.7,16.9,14.5,46.1,82.8,44.3,55.2,34.6,40.9,6.4,8.2,44.2,66.7,21.1,26,81.6,,,,2024,,,,-0.20269986195128,69.4,50
"Alabama St.",69.960374691482,97.779291712504,0.020836063249063,0–2,0,2,34,48.9,29,53,36.7,16.4,17.3,51.3,76.3,37.8,54.2,15.4,23.7,7.3,12.2,56.3,62.3,26,28.4,73,,,,2024,,,,-0.56445536195006,58.6,76.1
"Wichita St.",103.14379984616,89.443139953848,0.83739768581434,0–1,0,1,40.1,62.1,21.1,38.7,20.8,31.9,29.2,51.6,81.6,36.7,66.7,31.8,35,0,12.2,28,57.1,31,32.3,74.6,,,,2024,,,,-0.23846678338671,73.3,62.5
Oakland,94.967779400485,88.12626488063,0.70262328383954,0–1,0,1,38.7,56.5,29,15.9,27.7,22.4,37.5,40.5,75.9,32.6,51.2,37.5,42.9,0,17.4,57.1,72.7,25.8,40.6,73,,,,2024,,,,-0.20706778586327,77.8,81.8
Michigan,103.5280764224,84.710156019195,0.9094538404232,3–8,3,11,46.4,54.7,28.8,32.7,22.7,21.1,29.1,28.1,69.3,45.2,55.3,32.8,35.8,4.7,7.1,50.2,61,31.6,37.6,67.1,,,,2024,,,,0.62039301837737,73,73.9
