TeamName,ADJOE,ADJDE,BARTHAG,Record,Wins,Games Played,EFG%,EFGD%,FTR,FTRD,TOR,TORD,ORB,DRB,,2P%,2P%D,3P%,3P%D,,,,,3PR,3PRD,ADJ T.,,,,,,,,WAB,,
Pittsburgh,92.340043065808,83.882895943218,0.75112956895446,0–8,0,8,38.7,45.5,20,31.4,26.7,17.9,33,35.9,72.4,36.4,42.8,29.9,33.9,11.2,8.8,48.6,62.4,26.9,34.1,72.5,,,,2022,,,,-1.1861881431261,64,77.1
Montana,108.29966666667,91.166,0.87873771718351,0–1,0,1,43.5,45.1,33.3,24.6,17.5,22.3,30.3,48.7,62.8,50,45.5,10,29.4,2.3,18.2,43.5,28,18.5,27.9,67.2,,,,2022,,,,-0.32900557617933,72.2,80
Massachusetts,114.858,80.255,0.98405609770326,1–1,1,2,48.1,47.6,26,21.8,15.4,18.2,39.1,25.8,71.5,41.4,46,40.9,32.8,9.5,5.7,42.6,57.1,33.6,49.2,73,,,,2022,,,,0.49796999293314,76.5,77.8
"Mount St. Mary's",84.551511338628,104.2828760767,0.082256047844286,0–2,0,2,44.5,58.8,12.8,21.8,28.5,13.6,16.9,41.6,73.6,39.7,56,33.3,44.7,4.6,10.3,70,55.1,46.8,25.9,70.4,,,,2022,,,,-0.34965061072458,71.4,59.4
Bryant,65.843800371356,96.732848536796,0.011847978554937,0–1,0,1,30.6,56,7.4,16,38.9,14.8,26.8,45.7,74.5,24.3,55.9,29.4,37.5,1.7,16.2,35.7,79.5,31.5,21.3,72.4,,,,2022,,,,-0.14762277859839,50,83.3
Syracuse,98.363565901925,94.175234227591,0.62255383087483,0–7,0,7,37.8,55.7,15.3,20.2,20.3,19,24.4,46.5,73.8,34.3,57.3,28.7,34.7,3.2,11.6,46.9,57,39.5,30.4,73.4,,,,2022,,,,-1.0293273134661,80,75
"McNeese St.",61.577379376092,108.89783380118,0.001419076539694,0–1,0,1,25.4,67.8,19.7,14.5,32.9,21.5,26.5,63.3,79.1,26.7,62.5,16.1,55,0,36.7,46.2,71.7,50.8,26.3,80.7,,,,2022,,,,-0.14845582920046,58.3,54.5
Quinnipiac,105.5125,81.428666666667,0.95164735206961,0–1,0,1,43.9,48.2,17.5,22.8,16.2,19.1,18.8,20.7,68.1,39,46.9,37.5,37.5,8.2,4.9,36.4,38.5,28.1,14,68,,,,2022,,,,-0.29537973135757,90,92.3
"Rhode Island",107.46966666667,78.3015,0.97445362718135,1–0,1,1,52.2,34.1,48.9,17.4,27.7,10.8,22.6,34.7,65,51.6,34.5,35.7,21.4,3.6,6.5,42.9,22.7,31.1,20.3,66.8,,,,2022,,,,0.64178055725374,63.6,50
"East Tennessee St.",96.664220041721,118.94170594144,0.084324692155765,0–1,0,1,36.3,56.6,22.6,33.7,21.6,14,18.6,57.8,78.7,38.7,60.3,22.6,30,1.6,16.1,63.2,61.4,50,24.1,75.5,,,,2022,,,,-0.20093108018769,92.9,64.3
Duquesne,84.473096892041,82.947496371006,0.55220667852511,0–1,0,1,33.7,43.9,7.7,21.2,33.1,18.7,19.4,38.1,69.5,38.5,41.5,19.2,32,0,19.2,60,76,50,37.9,74.9,,,,2022,,,,-0.14663540362435,100,71.4
"Virginia Tech",103.66320179381,80.089428587027,0.95106261690767,2–6,2,8,44.3,44.7,27.7,17.6,21.3,16.4,19,33.2,67.7,44.7,44.4,29.2,30.3,6.8,11.5,55.8,44.4,43.1,26.9,66.9,,,,2022,,,,1.3017195680836,80.7,73.1
VCU,111.74533333333,87.367333333333,0.94428411182371,0–1,0,1,43,48.3,12.5,32.8,16,13.1,23.1,25,68.9,36.8,55.6,34.6,15.4,2.2,2.6,60.9,37,40.6,22.4,66,,,,2022,,,,-0.092993815536835,50,84.2
"North Dakota St.",93.899061012133,91.505999587053,0.57368017800176,0–4,0,4,46.8,50.2,28.2,28.2,32.3,16.9,30.8,30.4,64.9,42.6,48.6,36.4,35.4,2.7,11.5,52.6,59,35.1,34.8,67.9,,,,2022,,,,-0.98024818286338,52.8,79.7
Fairfield,90.686,103.80033333333,0.17461574766492,0–1,0,1,39.3,64.8,35.7,50,16,25.4,7.9,36,74.8,40.4,69,22.2,33.3,4.8,14.9,38.1,33.3,16.1,22.2,74.8,,,,2022,,,,-0.14314642580246,70,77.8
Arkansas,112.91609069532,85.836901687764,0.95903673769494,0–6,0,6,41.5,45.9,21.4,37.2,16.5,19.7,25.4,38.9,70.2,44.2,46,25.4,30.3,9.5,18.1,48.9,55.1,44.6,23.8,71.6,,,,2022,,,,-0.62993133685105,72.3,69.8
"UNC Wilmington",104.46002634688,113.07510885079,0.28672371976725,0–1,0,1,53.7,58.8,22.2,27.5,28.6,4.1,20.7,48.8,73.5,45.9,59.3,47.1,38.5,1.9,5.4,56,54.8,31.5,32.5,71.5,,,,2022,,,,-0.13877329306867,66.7,63.6
"George Washington",72.538772271514,85.089266392556,0.13762395410508,0–1,0,1,32.4,60.8,11.1,3.3,24,19.5,15.8,25.9,66.8,36.4,62.2,10,39.1,8.1,4.5,35.3,65.6,18.5,38.3,68.9,,,,2022,,,,-0.30828447780063,50,100
"UNC Asheville",90.409496929084,120.51761917879,0.035378333116943,0–1,0,1,39.4,66.4,19.2,23.3,26.4,11.1,8.3,53.1,71.9,41.9,60.4,23.8,55,1.9,12.9,38.9,55.8,40.4,27.4,68.9,,,,2022,,,,-0.060827867549316,50,58.8
"Stephen F. Austin",102.90383333333,81.307666666667,0.93754846836559,0–1,0,1,38.9,43.6,15.9,34.5,17.4,28.4,31.8,52.8,63.4,41.5,44.1,22.7,28.6,11.8,26.8,31.8,52.4,34.9,38.2,67.9,,,,2022,,,,-0.16345604294863,50,84.2
"Southeast Missouri St.",85.378962260906,97.04412875621,0.18652347552356,0–1,0,1,38.7,52,11.3,23,37.2,15.2,34.3,43.9,72.6,37.1,53.1,27.8,30,4.7,11.4,38.9,48.6,34,13.5,74.1,,,,2022,,,,-0.077453726667304,100,64.7
"George Mason",85.983665708297,91.339847195336,0.33293447340406,0–1,0,1,38.5,57.5,30.8,9,22.7,19.9,13.2,36.1,70.3,26.7,50,36.4,44.8,2.6,13.3,56.3,75,42.3,43.3,72.6,,,,2022,,,,-0.30828447780063,75,66.7
"Green Bay",81.715833333333,93.272166666667,0.17929215736586,0–1,0,1,46.2,53.4,7.7,15.5,24.9,23.3,19.4,38.7,64.4,50,59.4,25,30.8,0,5.6,45.5,74.1,30.8,44.8,66.1,,,,2022,,,,-0.21988464266545,25,88.9
Rutgers,92.179842497231,84.068193909192,0.7425570450055,0–7,0,7,41.5,51.3,18.5,33.1,27.1,22.2,37.8,30.6,67.5,40.4,50.9,29.9,34.7,6.8,5.7,37.8,66.9,23.6,38.1,65.4,,,,2022,,,,-1.515663683115,61.8,77.6
"Nicholls St.",69.620770489373,93.066430280799,0.034294238793805,0–1,0,1,30,57.8,28,23.4,27.3,21.8,13.2,33.3,73.4,25,56,28.6,42.9,4,13.9,61.5,67.6,28,21.9,70.8,,,,2022,,,,-0.20348709763245,71.4,53.3
USC,97.732463303853,88.846451202066,0.74955266426339,0–6,0,6,38.9,46.7,33.6,29.3,25.4,17,27.6,38.9,69.5,38.5,43.3,26.7,36.1,15.2,7.4,51.3,59,28,31.1,71.3,,,,2022,,,,-1.1020018836724,81.5,72.2
Merrimack,84.716423925295,91.623376214494,0.28877625167784,0–1,0,1,45.6,58.2,8.8,23.9,34.6,15.4,26.5,21.9,78.1,43.8,60,32,35.3,4,12.5,81.8,83.3,43.9,25.4,76.5,,,,2022,,,,-0.21959140194357,80,75
Utah,118.80094078494,94.674114523443,0.93154067664529,2–8,2,10,48.8,54.3,37.5,25.9,21.8,16.8,30.3,34,68.3,47.2,53.1,33.9,37.7,3.7,15.9,53.3,60.8,44.9,34.6,69.7,,,,2022,,,,0.23461703253334,76.1,71.7
"Louisiana Tech",86.26375,82.321,0.63134869203244,0–2,0,2,32.1,44,41.8,19.4,23.3,20.2,22.7,40,64.4,32.4,45.6,20.8,26.5,6.7,8.1,37.9,76,24.5,27.4,65.8,,,,2022,,,,-0.40033340313869,70.7,50
Stanford,117.12458813633,74.772176982919,0.99429738952576,11–2,11,13,48.6,39.3,29.1,29.8,21.1,18.4,37.7,29.8,68.3,46.1,35.5,35.6,32.2,16,5.9,53.8,44.8,33.8,29.8,69.3,,,,2022,,,,8.2332373019282,71.1,72.1
Longwood,93.56099746636,94.757217130539,0.46353965788551,0–2,0,2,41.7,52.7,18.1,27.2,24.2,16.4,25.9,45,76.4,39.7,48.5,29.6,41.3,10.9,11,55.6,44.1,42.5,31.3,75.9,,,,2022,,,,-0.27036080342985,73.9,90
"UT Arlington",93.596666666667,88.246333333333,0.66305096631335,0–1,0,1,32.5,53.2,35,27,19.9,18.5,31.8,34.3,70.4,41.9,52.6,5.9,36,10.5,14,47.4,55.2,28.3,39.7,69.9,,,,2022,,,,-0.18592922292776,71.4,82.4
Fordham,102.26994444444,82.497222222222,0.92206847281738,1–2,1,3,40.7,48.5,21.3,31.2,21.6,26,29.7,41.8,69.3,42,45.6,25.4,37.8,7.2,5.9,52.3,43.2,33.1,26.5,69.2,,,,2022,,,,0.36821071787556,84.2,77.4
"Alabama St.",75.548089722539,91.868456746609,0.095412812293232,0–3,0,3,30.5,49.5,20.3,44.1,33.4,24.4,32.6,47.9,77.9,28.5,50.7,24.4,31.1,6,24.8,60,57.5,24.7,31.3,74.7,,,,2022,,,,-0.53295628090015,75.7,69.8
"Wichita St.",90.001173160173,88.190747550695,0.55815744783647,0–3,0,3,39.2,50,28.4,32.3,34,26.6,34.3,34.1,67.7,33.3,59.3,34.8,16.3,4.2,7.8,58,55.8,31.1,26.7,72.5,,,,2022,,,,-0.62723486652403,66.7,73.1
Oakland,96.633047017628,84.716926545556,0.819573657767,0–1,0,1,42.1,48.3,21.1,31,24.3,30,25.7,53.1,70.1,39.5,48.9,31.6,30.8,4.4,5.3,33.3,50,33.3,22.4,70.9,,,,2022,,,,-0.13415092627024,83.3,72.2
Michigan,109.26470702041,75.698426430235,0.98552404889357,6–3,6,9,48,47.6,39.9,26.1,25.2,20.1,37.9,24.6,71.9,49.1,45.3,30.1,34.7,5.6,8.8,49.3,51.3,26.6,34.7,69.5,,,,2022,,,,4.2032060169764,73,73.4
