0_ProbWin,TeamID_0,TeamID_1,0_TeamName,0_ADJOE,0_ADJDE,0_BARTHAG,0_EFG%,0_EFGD%,0_FTR,0_FTRD,0_TOR,0_TORD,0_ORB,0_DRB,0_2P%,0_2P%D,0_3P%,0_3P%D,0_3P%ODDIFF,0_3PR,0_3PRD,0_ADJ T.,0_Top30Wins,0_PomOrdinalRank,1_TeamName,1_ADJOE,1_ADJDE,1_BARTHAG,1_EFG%,1_EFGD%,1_FTR,1_FTRD,1_TOR,1_TORD,1_ORB,1_DRB,1_2P%,1_2P%D,1_3P%,1_3P%D,1_3P%ODDIFF,1_3PR,1_3PRD,1_ADJ T.,1_Top30Wins,1_PomOrdinalRank
0.0,1345.0,1438.0,Purdue,121.03653619467,95.616182981233,0.93768016929932,52.7,49.5,29.4,32.7,15.9,19.5,35.0,26.6,51.2,47.9,36.4,34.4,140.5999999999999,44.5,43.0,67.0,3.0,3,Virginia,122.56689848182,88.748160373274,0.97617309102336,55.7,43.5,30.3,27.9,14.7,17.8,30.0,25.9,52.2,45.5,40.9,27.2,470.35000000000014,38.7,40.9,61.0,9.0,1
1.0,1120.0,1246.0,Auburn,119.40433509875,95.927166042261,0.92537008718219,54.2,51.8,31.0,36.6,17.5,25.3,32.7,32.9,51.3,50.4,38.1,35.6,319.8000000000002,49.6,44.1,69.3,3.0,4,Kentucky,116.8835516249,91.674403424489,0.94233725299654,53.3,47.0,42.5,27.1,18.5,18.4,36.6,25.8,52.7,43.6,36.4,35.0,-255.77999999999997,29.8,38.3,67.2,9.0,2
0.0,1246.0,1120.0,Kentucky,116.8835516249,91.674403424489,0.94233725299654,53.3,47.0,42.5,27.1,18.5,18.4,36.6,25.8,52.7,43.6,36.4,35.0,-255.77999999999997,29.8,38.3,67.2,9.0,2,Auburn,119.40433509875,95.927166042261,0.92537008718219,54.2,51.8,31.0,36.6,17.5,25.3,32.7,32.9,51.3,50.4,38.1,35.6,319.8000000000002,49.6,44.1,69.3,3.0,4
1.0,1277.0,1181.0,Michigan St,119.99790936116,91.950172634082,0.95528138825219,55.8,43.7,35.0,27.7,18.7,14.9,34.1,26.8,54.8,41.3,38.4,31.8,274.9199999999996,37.8,37.0,69.2,9.0,1,Duke,119.30935689207,88.336310034505,0.96942552097682,53.4,44.6,34.6,24.0,17.7,19.8,36.1,29.7,58.3,44.9,30.2,29.3,118.80999999999983,37.6,34.7,74.0,10.0,1
0.0,1181.0,1277.0,Duke,119.30935689207,88.336310034505,0.96942552097682,53.4,44.6,34.6,24.0,17.7,19.8,36.1,29.7,58.3,44.9,30.2,29.3,118.80999999999983,37.6,34.7,74.0,10.0,1,Michigan St,119.99790936116,91.950172634082,0.95528138825219,55.8,43.7,35.0,27.7,18.7,14.9,34.1,26.8,54.8,41.3,38.4,31.8,274.9199999999996,37.8,37.0,69.2,9.0,1
1.0,1403.0,1277.0,Texas Tech,112.07039591107,86.315372217585,0.95270380767683,53.7,42.8,33.5,37.6,18.2,23.0,28.6,28.6,52.9,41.3,36.8,30.1,111.42999999999961,35.5,39.7,67.6,6.0,3,Michigan St,119.99790936116,91.950172634082,0.95528138825219,55.8,43.7,35.0,27.7,18.7,14.9,34.1,26.8,54.8,41.3,38.4,31.8,274.9199999999996,37.8,37.0,69.2,9.0,1
0.0,1277.0,1403.0,Michigan St,119.99790936116,91.950172634082,0.95528138825219,55.8,43.7,35.0,27.7,18.7,14.9,34.1,26.8,54.8,41.3,38.4,31.8,274.9199999999996,37.8,37.0,69.2,9.0,1,Texas Tech,112.07039591107,86.315372217585,0.95270380767683,53.7,42.8,33.5,37.6,18.2,23.0,28.6,28.6,52.9,41.3,36.8,30.1,111.42999999999961,35.5,39.7,67.6,6.0,3
1.0,1438.0,1120.0,Virginia,122.56689848182,88.748160373274,0.97617309102336,55.7,43.5,30.3,27.9,14.7,17.8,30.0,25.9,52.2,45.5,40.9,27.2,470.35000000000014,38.7,40.9,61.0,9.0,1,Auburn,119.40433509875,95.927166042261,0.92537008718219,54.2,51.8,31.0,36.6,17.5,25.3,32.7,32.9,51.3,50.4,38.1,35.6,319.8000000000002,49.6,44.1,69.3,3.0,4
0.0,1120.0,1438.0,Auburn,119.40433509875,95.927166042261,0.92537008718219,54.2,51.8,31.0,36.6,17.5,25.3,32.7,32.9,51.3,50.4,38.1,35.6,319.8000000000002,49.6,44.1,69.3,3.0,4,Virginia,122.56689848182,88.748160373274,0.97617309102336,55.7,43.5,30.3,27.9,14.7,17.8,30.0,25.9,52.2,45.5,40.9,27.2,470.35000000000014,38.7,40.9,61.0,9.0,1
1.0,1438.0,1403.0,Virginia,122.56689848182,88.748160373274,0.97617309102336,55.7,43.5,30.3,27.9,14.7,17.8,30.0,25.9,52.2,45.5,40.9,27.2,470.35000000000014,38.7,40.9,61.0,9.0,1,Texas Tech,112.07039591107,86.315372217585,0.95270380767683,53.7,42.8,33.5,37.6,18.2,23.0,28.6,28.6,52.9,41.3,36.8,30.1,111.42999999999961,35.5,39.7,67.6,6.0,3
0.0,1403.0,1438.0,Texas Tech,112.07039591107,86.315372217585,0.95270380767683,53.7,42.8,33.5,37.6,18.2,23.0,28.6,28.6,52.9,41.3,36.8,30.1,111.42999999999961,35.5,39.7,67.6,6.0,3,Virginia,122.56689848182,88.748160373274,0.97617309102336,55.7,43.5,30.3,27.9,14.7,17.8,30.0,25.9,52.2,45.5,40.9,27.2,470.35000000000014,38.7,40.9,61.0,9.0,1
