0_ProbWin,TeamID_0,TeamID_1,0_TeamName,0_ADJOE,0_ADJDE,0_BARTHAG,0_EFG%,0_EFGD%,0_FTR,0_FTRD,0_TOR,0_TORD,0_ORB,0_DRB,0_2P%,0_2P%D,0_3P%,0_3P%D,0_3P%ODDIFF,0_3PR,0_3PRD,0_ADJ T.,0_Top30Wins,0_PomOrdinalRank,1_TeamName,1_ADJOE,1_ADJDE,1_BARTHAG,1_EFG%,1_EFGD%,1_FTR,1_FTRD,1_TOR,1_TORD,1_ORB,1_DRB,1_2P%,1_2P%D,1_3P%,1_3P%D,1_3P%ODDIFF,1_3PR,1_3PRD,1_ADJ T.,1_Top30Wins,1_PomOrdinalRank
1.0,1242.0,1274.0,Kansas,120.20288695146,92.857190696083,0.95112412125071,54.1,46.9,32.8,27.8,17.8,18.4,33.4,28.9,54.5,47.9,35.5,30.1,170.4799999999998,33.8,34.2,70.1,8.0,2,Miami FL,114.28916998503,100.55965612659,0.81332743952582,54.2,53.4,28.9,24.6,14.2,20.3,23.4,30.3,54.9,53.9,35.3,35.2,-119.61000000000035,35.9,39.4,68.5,5.0,15
0.0,1274.0,1242.0,Miami FL,114.28916998503,100.55965612659,0.81332743952582,54.2,53.4,28.9,24.6,14.2,20.3,23.4,30.3,54.9,53.9,35.3,35.2,-119.61000000000035,35.9,39.4,68.5,5.0,15,Kansas,120.20288695146,92.857190696083,0.95112412125071,54.1,46.9,32.8,27.8,17.8,18.4,33.4,28.9,54.5,47.9,35.5,30.1,170.4799999999998,33.8,34.2,70.1,8.0,2
1.0,1314.0,1389.0,North Carolina,112.82530527387,95.906519702738,0.86626920176585,52.1,49.8,29.6,21.5,16.5,14.1,30.4,20.8,50.7,48.3,36.2,34.9,66.07000000000016,37.4,36.9,71.2,3.0,8,St Peter's,97.60364696861,94.076406417254,0.60426955299822,47.8,44.1,37.5,41.0,20.8,20.9,31.5,28.0,45.9,44.0,34.8,29.4,-12.779999999999973,30.3,36.3,66.8,0.0,30
0.0,1389.0,1314.0,St Peter's,97.60364696861,94.076406417254,0.60426955299822,47.8,44.1,37.5,41.0,20.8,20.9,31.5,28.0,45.9,44.0,34.8,29.4,-12.779999999999973,30.3,36.3,66.8,0.0,30,North Carolina,112.82530527387,95.906519702738,0.86626920176585,52.1,49.8,29.6,21.5,16.5,14.1,30.4,20.8,50.7,48.3,36.2,34.9,66.07000000000016,37.4,36.9,71.2,3.0,8
1.0,1242.0,1437.0,Kansas,120.20288695146,92.857190696083,0.95112412125071,54.1,46.9,32.8,27.8,17.8,18.4,33.4,28.9,54.5,47.9,35.5,30.1,170.4799999999998,33.8,34.2,70.1,8.0,2,Villanova,117.13357946283,92.974639621109,0.93440218624725,52.0,47.5,30.5,25.1,15.5,18.8,30.9,28.0,50.3,48.2,35.9,31.0,318.39999999999986,46.0,43.0,63.6,3.0,3
0.0,1437.0,1242.0,Villanova,117.13357946283,92.974639621109,0.93440218624725,52.0,47.5,30.5,25.1,15.5,18.8,30.9,28.0,50.3,48.2,35.9,31.0,318.39999999999986,46.0,43.0,63.6,3.0,3,Kansas,120.20288695146,92.857190696083,0.95112412125071,54.1,46.9,32.8,27.8,17.8,18.4,33.4,28.9,54.5,47.9,35.5,30.1,170.4799999999998,33.8,34.2,70.1,8.0,2
1.0,1314.0,1181.0,North Carolina,112.82530527387,95.906519702738,0.86626920176585,52.1,49.8,29.6,21.5,16.5,14.1,30.4,20.8,50.7,48.3,36.2,34.9,66.07000000000016,37.4,36.9,71.2,3.0,8,Duke,120.43428911492,94.380913822844,0.94285401328504,55.6,47.0,28.6,18.9,14.9,16.1,31.9,28.5,55.8,46.9,36.8,31.4,285.55999999999995,36.6,33.8,68.7,7.0,3
0.0,1181.0,1314.0,Duke,120.43428911492,94.380913822844,0.94285401328504,55.6,47.0,28.6,18.9,14.9,16.1,31.9,28.5,55.8,46.9,36.8,31.4,285.55999999999995,36.6,33.8,68.7,7.0,3,North Carolina,112.82530527387,95.906519702738,0.86626920176585,52.1,49.8,29.6,21.5,16.5,14.1,30.4,20.8,50.7,48.3,36.2,34.9,66.07000000000016,37.4,36.9,71.2,3.0,8
1.0,1242.0,1314.0,Kansas,120.20288695146,92.857190696083,0.95112412125071,54.1,46.9,32.8,27.8,17.8,18.4,33.4,28.9,54.5,47.9,35.5,30.1,170.4799999999998,33.8,34.2,70.1,8.0,2,North Carolina,112.82530527387,95.906519702738,0.86626920176585,52.1,49.8,29.6,21.5,16.5,14.1,30.4,20.8,50.7,48.3,36.2,34.9,66.07000000000016,37.4,36.9,71.2,3.0,8
0.0,1314.0,1242.0,North Carolina,112.82530527387,95.906519702738,0.86626920176585,52.1,49.8,29.6,21.5,16.5,14.1,30.4,20.8,50.7,48.3,36.2,34.9,66.07000000000016,37.4,36.9,71.2,3.0,8,Kansas,120.20288695146,92.857190696083,0.95112412125071,54.1,46.9,32.8,27.8,17.8,18.4,33.4,28.9,54.5,47.9,35.5,30.1,170.4799999999998,33.8,34.2,70.1,8.0,2
