0_ProbWin,TeamID_0,TeamID_1,0_TeamName,0_ADJOE,0_ADJDE,0_BARTHAG,0_EFG%,0_EFGD%,0_FTR,0_FTRD,0_TOR,0_TORD,0_ORB,0_DRB,0_2P%,0_2P%D,0_3P%,0_3P%D,0_3P%ODDIFF,0_3PR,0_3PRD,0_ADJ T.,0_Top30Wins,0_PomOrdinalRank,1_TeamName,1_ADJOE,1_ADJDE,1_BARTHAG,1_EFG%,1_EFGD%,1_FTR,1_FTRD,1_TOR,1_TORD,1_ORB,1_DRB,1_2P%,1_2P%D,1_3P%,1_3P%D,1_3P%ODDIFF,1_3PR,1_3PRD,1_ADJ T.,1_Top30Wins,1_PomOrdinalRank
1.0,3163.0,3425.0,Connecticut,122.03759347661,75.294685241367,0.99614136342794,55.3,41.5,25.1,21.0,18.1,23.7,31.6,26.3,56.0,40.9,35.8,28.4,95.53999999999996,32.1,37.1,71.5,3.0,0,USC,115.08659391002,78.877352116306,0.9871894508649,48.6,43.5,30.2,26.5,17.3,22.2,32.9,27.8,46.2,42.4,35.6,30.7,274.53999999999996,34.1,30.6,69.9,10.0,0
0.0,3425.0,3163.0,USC,115.08659391002,78.877352116306,0.9871894508649,48.6,43.5,30.2,26.5,17.3,22.2,32.9,27.8,46.2,42.4,35.6,30.7,274.53999999999996,34.1,30.6,69.9,10.0,0,Connecticut,122.03759347661,75.294685241367,0.99614136342794,55.3,41.5,25.1,21.0,18.1,23.7,31.6,26.3,56.0,40.9,35.8,28.4,95.53999999999996,32.1,37.1,71.5,3.0,0
1.0,3234.0,3261.0,Iowa,128.05527740049,84.687499469787,0.99146646336768,58.9,46.0,29.7,22.7,17.8,19.1,31.7,25.7,60.3,45.7,38.2,31.1,527.8700000000003,45.0,38.3,76.1,7.0,0,LSU,118.90317235945,79.775838994745,0.98994442047852,49.9,41.8,40.0,25.7,20.0,25.9,44.6,28.9,50.3,40.4,32.1,29.6,-373.7800000000001,19.8,34.1,75.8,5.0,0
0.0,3261.0,3234.0,LSU,118.90317235945,79.775838994745,0.98994442047852,49.9,41.8,40.0,25.7,20.0,25.9,44.6,28.9,50.3,40.4,32.1,29.6,-373.7800000000001,19.8,34.1,75.8,5.0,0,Iowa,128.05527740049,84.687499469787,0.99146646336768,58.9,46.0,29.7,22.7,17.8,19.1,31.7,25.7,60.3,45.7,38.2,31.1,527.8700000000003,45.0,38.3,76.1,7.0,0
1.0,3234.0,3163.0,Iowa,128.05527740049,84.687499469787,0.99146646336768,58.9,46.0,29.7,22.7,17.8,19.1,31.7,25.7,60.3,45.7,38.2,31.1,527.8700000000003,45.0,38.3,76.1,7.0,0,Connecticut,122.03759347661,75.294685241367,0.99614136342794,55.3,41.5,25.1,21.0,18.1,23.7,31.6,26.3,56.0,40.9,35.8,28.4,95.53999999999996,32.1,37.1,71.5,3.0,0
0.0,3163.0,3234.0,Connecticut,122.03759347661,75.294685241367,0.99614136342794,55.3,41.5,25.1,21.0,18.1,23.7,31.6,26.3,56.0,40.9,35.8,28.4,95.53999999999996,32.1,37.1,71.5,3.0,0,Iowa,128.05527740049,84.687499469787,0.99146646336768,58.9,46.0,29.7,22.7,17.8,19.1,31.7,25.7,60.3,45.7,38.2,31.1,527.8700000000003,45.0,38.3,76.1,7.0,0
1.0,3376.0,3301.0,South Carolina,122.4913297447,73.194715166081,0.99732611630247,54.6,36.1,28.7,21.7,18.0,21.6,40.2,28.7,53.0,34.4,39.7,26.7,140.98000000000013,24.4,31.0,72.9,10.0,0,NC State,111.0507832442,76.303281011463,0.98681788006185,47.6,40.4,29.7,15.6,17.5,18.5,30.7,24.9,47.3,38.6,32.3,29.3,-40.12000000000012,29.6,34.0,71.0,5.0,0
0.0,3301.0,3376.0,NC State,111.0507832442,76.303281011463,0.98681788006185,47.6,40.4,29.7,15.6,17.5,18.5,30.7,24.9,47.3,38.6,32.3,29.3,-40.12000000000012,29.6,34.0,71.0,5.0,0,South Carolina,122.4913297447,73.194715166081,0.99732611630247,54.6,36.1,28.7,21.7,18.0,21.6,40.2,28.7,53.0,34.4,39.7,26.7,140.98000000000013,24.4,31.0,72.9,10.0,0
1.0,3376.0,3234.0,South Carolina,122.4913297447,73.194715166081,0.99732611630247,54.6,36.1,28.7,21.7,18.0,21.6,40.2,28.7,53.0,34.4,39.7,26.7,140.98000000000013,24.4,31.0,72.9,10.0,0,Iowa,128.05527740049,84.687499469787,0.99146646336768,58.9,46.0,29.7,22.7,17.8,19.1,31.7,25.7,60.3,45.7,38.2,31.1,527.8700000000003,45.0,38.3,76.1,7.0,0
0.0,3234.0,3376.0,Iowa,128.05527740049,84.687499469787,0.99146646336768,58.9,46.0,29.7,22.7,17.8,19.1,31.7,25.7,60.3,45.7,38.2,31.1,527.8700000000003,45.0,38.3,76.1,7.0,0,South Carolina,122.4913297447,73.194715166081,0.99732611630247,54.6,36.1,28.7,21.7,18.0,21.6,40.2,28.7,53.0,34.4,39.7,26.7,140.98000000000013,24.4,31.0,72.9,10.0,0
